735, 735 68.89 101.49 13 17;
736, 736 -472.02 -150.97 3 8;
737, 737 -470.35 -128.14 3 9;
738, 738 191.7 -148.36 15 8;
739, 739 -484.8 -129.09 3 9;
740, 740 288.18 346.14 17 26;
741, 741 -478.17 -108.9 3 10;
742, 742 16.12 -117.09 12 10;
743, 743 -492.72 -157.24 3 8;
744, 744 273.77 352.18 16 26;
745, 745 29.94 -107.25 12 10;
746, 746 200.47 450.24 15 30;
747, 747 -518.94 -133.55 2 9;
748, 748 -36.94 -79.57 11 11;
749, 749 -513.82 -165.17 2 8;
750, 750 190.84 438.77 15 30;
751, 751 11.63 -93.8 12 10;
752, 752 -530.22 -171.86 2 8;
753, 753 151.35 444.39 14 30;
754, 754 -532.59 -162.26 2 8;
755, 755 22.9 -70.26 12 11;
756, 756 -546.45 -178.32 2 7;
757, 757 159.82 408.16 14 28;
758, 758 -543.08 -158.4 2 8;
759, 759 13.6 -35.9 12 12;
760, 760 217.21 324.6 15 25;
761, 761 -548.08 -148.43 2 8;
762, 762 5.16 -2.33 12 14;
763, 763 -543.5 -138.64 2 9;
764, 764 237.01 296.7 16 24;
765, 765 -564.51 -151.45 1 8;
766, 766 229.99 307.27 16 25;
767, 767 -576.07 -144.24 1 9;
768, 768 218.66 308.48 15 25;
769, 769 -23.51 40.51 11 15;
770, 770 -580.19 -152.6 1 8;
771, 771 -591.7 -123.52 1 9;
772, 772 -640.52 -192.53 0 7;
773, 773 56.1 6.6 12 14;
774, 774 -628.23 -194.32 0 7;
775, 775 62.53 -21.16 13 13;
776, 776 -634.31 -162.12 0 8;
777, 777 -620.55 -155.72 0 8;
778, 778 37.08 -27.12 12 13;
779, 779 -615.3 -194.34 0 7;
780, 780 -598.38 -193.33 1 7;
781, 781 -581.43 -190.32 1 7;
782, 782 49.1 -103.94 12 10;
783, 783 -563.2 -184.89 1 7;
784, 784 53.99 -119.8 12 9;
785, 785 -576.57 -76.96 1 11;
786, 786 -589.23 -52.97 1 12;
787, 787 64.87 -135.88 13 9;
788, 788 -611.31 -48.22 1 12;
789, 789 84.01 -114.7 13 10;
790, 790 -617.29 -24.91 0 13;
791, 791 -601.32 -8.67 1 13;
792, 792 80.45 -102.54 13 10;
793, 793 -550.17 -35.05 2 12;
794, 794 -567.48 -5.75 1 14;
795, 795 -565.96 13.98 1 14;
796, 796 1. 4.03 11 14;
797, 797 -583.21 37.28 1 15;
798, 798 -611.94 48.81 1 16;
799, 799 997.26 -22.91 29 13;
800, 800 -662.42 143.79 0 19;
801, 801 1. 20.18 11 14;
802, 802 -643.56 145.54 0 19;
803, 803 1. 24.96 11 15;
804, 804 -581.76 81.32 1 17;
805, 805 -389.25 187.81 4 21;
806, 806 1. 47.52 11 15;
807, 807 -380.92 205.08 5 21;
808, 808 -567.12 83.27 1 17;
809, 809 -419.07 179.05 4 20;
810, 810 -423.3 141.39 4 19;
811, 811 -572.95 114.9 1 18;
812, 812 -354. 130.09 5 18;
813, 813 1. 86.59 11 17;
814, 814 -347.56 201.01 5 21;
815, 815 -553.16 114.31 2 18;
816, 816 -374.85 83.42 5 17;
817, 817 -539.31 102.39 2 17;
818, 818 1. 56.1 11 16;
819, 819 -364.28 158.7 5 19;
820, 820 -420.67 127.13 4 18;
821, 821 -553.81 70.58 2 16;
822, 822 514.65 -91.59 21 10;
823, 823 -405.65 125.4 4 18;
824, 824 -522.06 4.16 2 14;
825, 825 -517.14 -24.13 2 13;
826, 826 -492.86 12.71 3 14;
827, 827 -481.24 27.03 3 15;
828, 828 -522.11 104.29 2 18;
829, 829 -525.94 130.11 2 18;
830, 830 -527.08 148.56 2 19;
831, 831 -529.39 166.36 2 20;
832, 832 -534.49 185. 2 20;
833, 833 -548.61 183.04 2 20;
834, 834 -512.17 178.81 2 20;
835, 835 -488.77 174.03 3 20;
836, 836 -451.18 184.32 3 20;
837, 837 -388.48 233.75 5 22;
838, 838 -391.86 264.45 4 23;
839, 839 -365.63 227.55 5 22;
840, 840 -340.26 219.41 5 22;
841, 841 -325.19 178.5 6 20;
842, 842 -309.52 225.61 6 22;
843, 843 -307.39 198.48 6 21;
844, 844 -306.68 152.29 6 19;
845, 845 -309.95 114.27 6 18;
846, 846 -325.95 100.7 6 17;
847, 847 -510.71 102.07 2 17;
848, 848 -468.98 112.83 3 18;
849, 849 -445.1 91.18 4 17;
850, 850 -450.26 36.77 3 15;
851, 851 -406.99 73.14 4 16;
852, 852 -415.53 -6.51 4 14;
853, 853 -392.87 -8.82 4 13;
854, 854 -356.39 -1.3 5 14;
855, 855 -360.4 -32.08 5 13;
856, 856 -326.95 -22.5 6 13;
857, 857 -321.06 10.25 6 14;
858, 858 -319.36 49.07 6 16;
859, 859 -300.4 18.52 6 14;
860, 860 -289.21 38.18 6 15;
861, 861 -277.76 19.76 6 14;
862, 862 -284.14 -0.99 6 14;
863, 863 -602.58 223.47 1 22;
864, 864 -602.15 208.92 1 21;
865, 865 90.34 461.3 13 30;
866, 866 136.51 464.54 14 31;
867, 867 150.18 452.63 14 30;
868, 868 167.14 446.76 14 30;
869, 869 166.39 453.55 14 30;
870, 870 166.23 402.71 14 28;
871, 871 168.01 417.99 14 29;
872, 872 176.48 428.27 15 29;
873, 873 182.37 423.72 15 29;
874, 874 181.45 435.61 15 29;
875, 875 185.35 455.63 15 30;
876, 876 527.06 -91.71 21 10;
877, 877 870.37 -70.27 27 11;
878, 878 887.65 -45.17 27 12;
879, 879 905.4 -51.05 28 12;
880, 880 944.87 -20.04 28 13;
881, 881 957.23 -32.26 29 13;
882, 882 977.96 -33.98 29 13;
883, 883 989.89 -59.73 29 12;
884, 884 165.48 170.5 14 20;
885, 885 172.04 163.6 15 20;
886, 886 162.34 190.65 14 21;
887, 887 152.58 205.48 14 21;
888, 888 156.83 211.51 14 21;
889, 889 155.79 221.85 14 22;
890, 890 144.14 233.73 14 22;
891, 891 136.96 263.94 14 23;
892, 892 136.57 280.71 14 24;
893, 893 134.58 305.95 14 25;
894, 894 117.28 335.58 14 26;
895, 895 139.69 320.06 14 25;
896, 896 162.09 308.99 14 25;
897, 897 174.18 240.6 15 22;
898, 898 187.18 244.02 15 23;
899, 899 202.84 248.5 15 23;
900, 900 214.62 252.39 15 23;
901, 901 189.26 162.17 15 20;
902, 902 206.08 167.63 15 20;
903, 903 216.67 169.2 15 20;
904, 904 237.98 175.13 16 20;
905, 905 238.19 350.07 16 26;
906, 906 238.32 343.41 16 26;
907, 907 243.14 356.09 16 27;
908, 908 238.52 377.37 16 27;
909, 909 251.06 379.8 16 27;
910, 910 255.21 357.3 16 27;
911, 911 264.78 346.69 16 26;
912, 912 262.83 336.18 16 26;
913, 913 273.65 326.65 16 26;
914, 914 304.57 328.51 17 26;
915, 915 295.65 317.69 17 25;
916, 916 286.14 307.77 17 25;
917, 917 306.69 305.83 17 25;
918, 918 318.81 309.04 17 25;
919, 919 321.73 314.87 17 25;
920, 920 331.15 315.14 17 25;
921, 921 329.13 352.59 17 26;
922, 922 342.94 343. 18 26;
923, 923 353.71 335.58 18 26;
924, 924 361.68 329.11 18 26;
925, 925 372.94 319.35 18 25;
926, 926 377.17 296.51 18 24;
927, 927 382.36 310.07 18 25;
928, 928 392.02 299.79 18 25;
929, 929 388.93 275.65 18 24;
930, 930 403.97 252.05 19 23;
931, 931 413.54 269.86 19 23;
932, 932 403.5 283.37 19 24;
933, 933 408.37 303.92 19 25;
934, 934 424.94 258.21 19 23;
935, 935 301. 241.88 17 22;
936, 936 298.36 264.8 17 23;
937, 937 304.18 256.37 17 23;
938, 938 325.4 238.43 17 22;
939, 939 336.64 232.45 17 22;
940, 940 347.37 302.29 18 25;
941, 941 357.31 288.34 18 24;
942, 942 359.82 276.86 18 24;
943, 943 364.5 263.23 18 23;
944, 944 355.05 257.08 18 23;
945, 945 234.66 -255.4 16 5;
946, 946 236.81 -267.32 16 4;
947, 947 238.43 -279.67 16 4;
948, 948 240.4 -291.69 16 3;
949, 949 244.43 -316.08 16 2;
950, 950 242.45 -304.17 16 3;
951, 951 200.77 -311.82 15 2;
952, 952 202.68 -323.07 15 2;
953, 953 197.11 -286.77 15 3;
954, 954 198.89 -299.69 15 3;
955, 955 193.88 -261.74 15 4;
956, 956 195.32 -274.31 15 4;
957, 957 -349.45 -394.83 5 0;
958, 958 -542.33 -239.79 2 5;
959, 959 -544.73 -227.31 2 6;
960, 960 -546.47 -217.06 2 6;
961, 961 -572.16 -244.77 1 5;
962, 962 -575.01 -227.51 1 6;
963, 963 -578.08 -213.14 1 6;
964, 964 -633.75 -253.38 0 5;
965, 965 -635.83 -237.91 0 5;
966, 966 -637.67 -223.45 0 6;
967, 967 -612.06 -218.71 1 6;
968, 968 -609.7 -233.41 1 5;
969, 969 -606.92 -249.45 1 5;
970, 970 -470.98 -77.4 3 11;
971, 971 191.17 -312.42 15 2;
972, 972 918.9 -110.25 28 10;
973, 973 279.37 275.48 16 24;
974, 974 -256.96 -282.24 7 4;
975, 975 292.83 -123.5 17 9;
976, 976 326.33 -120.36 17 9;
977, 977 -629.08 147.82 0 19;
978, 978 168.95 8.7 14 14;
979, 979 -637.6 50.85 0 16;
980, 980 -590.98 7.79 1 14;
981, 981 -581.98 -4.7 1 14;
982, 982 -579.04 -26.29 1 13;
983, 983 -569.2 -45.46 1 12;
984, 984 -605.32 -141.36 1 9;
985, 985 -581.71 -102.17 1 10;
986, 986 -578.52 52.95 1 16;
987, 987 -492.13 102.94 3 17;
988, 988 -463.08 98.84 3 17;
989, 989 -459.82 85.24 3 17;
990, 990 -498.38 -140.04 3 9;
991, 991 174. 20.04 15 14;
992, 992 -143.47 123.57 9 18;
993, 993 -143.47 123.57 9 18;
994, 994 -143.47 123.57 9 18;
995, 995 -187.14 135.83 8 19;
996, 996 -217.68 9.64 8 14;
997, 997 -176.76 9.64 8 14;
998, 998 -176.76 9.64 8 14;
999, 999 -247.64 7.42 7 14;
1000, 1000 -191.67 -34.59 8 12;
1001, 1001 -191.67 -34.59 8 12;
1002, 1002 -243.96 -21.73 7 13;
1003, 1003 -181.37 -80.96 8 11;
1004, 1004 -181.37 -80.96 8 11;
1005, 1005 -181.37 -80.96 8 11;
1006, 1006 -181.37 -80.96 8 11;
1007, 1007 -206.76 -88.03 8 11;
1008, 1008 -138.33 -85.1 9 11;
1009, 1009 -138.33 -85.1 9 11;
1010, 1010 -123.76 -68.61 9 11;
1011, 1011 -69.47 71.79 10 16;
1012, 1012 -69.47 71.79 10 16;
1013, 1013 -26.05 102.16 11 17;
1014, 1014 -26.05 102.16 11 17;
1015, 1015 -26.05 102.16 11 17;
1016, 1016 143.4 161.37 14 20;
1017, 1017 143.4 161.37 14 20;
1018, 1018 189.26 162.17 15 20;
1019, 1019 102.17 112.19 13 18;
1020, 1020 -20.88 -39.69 11 12;
1021, 1021 -20.88 -39.69 11 12;
1022, 1022 -20.88 -39.69 11 12;
1023, 1023 -20.88 -39.69 11 12;
1024, 1024 -20.88 -39.69 11 12;
1025, 1025 87.69 -45.28 13 12;
1026, 1026 22.9 -70.26 12 11;
1027, 1027 22.9 -70.26 12 11;
1028, 1028 124.68 -71.62 14 11;
1029, 1029 124.68 -71.62 14 11;
1030, 1030 124.68 -71.62 14 11;
1031, 1031 124.68 -71.62 14 11;
1032, 1032 257.26 20.8 16 14;
1033, 1033 257.26 20.8 16 14;
1034, 1034 257.26 20.8 16 14;
1035, 1035 257.26 20.8 16 14;
1036, 1036 257.26 20.8 16 14;
1037, 1037 108.85 -33.69 13 13;
1038, 1038 107.61 -62.08 13 12;
1039, 1039 -23.51 40.51 11 15;
1040, 1040 5.16 -2.33 12 14;
1041, 1041 -31.09 -194.35 11 7;
1042, 1042 -31.09 -194.35 11 7;
1043, 1043 -3.32 -186.99 11 7;
1044, 1044 -3.32 -186.99 11 7;
1045, 1045 -3.32 -186.99 11 7;
1046, 1046 -31.09 -194.35 11 7;
1047, 1047 -31.09 -194.35 11 7;
1048, 1048 -31.09 -194.35 11 7;
1049, 1049 -31.09 -194.35 11 7;
1050, 1050 49.76 -180.99 12 7;
1051, 1051 39.14 -165.7 12 8;
1052, 1052 78.49 -173.99 13 7;
1053, 1053 78.49 -173.99 13 7;
1054, 1054 78.49 -173.99 13 7;
1055, 1055 78.49 -173.99 13 7;
1056, 1056 78.49 -173.99 13 7;
1057, 1057 78.49 -173.99 13 7;
1058, 1058 138.26 -130.93 14 9;
1059, 1059 171.81 -124.79 15 9;
1060, 1060 191.7 -148.36 15 8;
1061, 1061 191.7 -148.36 15 8;
1062, 1062 275.3 -124.4 16 9;
1063, 1063 275.3 -124.4 16 9;
1064, 1064 138.26 -130.93 14 9;
1065, 1065 -130.14 -136.43 9 9;
1066, 1066 -130.14 -136.43 9 9;
1067, 1067 -130.14 -136.43 9 9;
1068, 1068 -263.57 11.72 7 14;
1069, 1069 -247.64 7.42 7 14;
1070, 1070 -217.68 9.64 8 14;
1071, 1071 -232.85 -188.67 7 7;
1072, 1072 62.53 -21.16 13 13;
1073, 1073 -53.65 150.3 11 19;
1074, 1074 139.57 -168.92 14 8;
1075, 1075 -287.22 -281.78 6 4;
1076, 1076 -108.28 -256.28 10 4;
1077, 1077 -108.28 -256.28 10 4;
1078, 1078 -108.28 -256.28 10 4;
1079, 1079 -581.76 81.32 1 17;
1080, 1080 237.01 296.7 16 24;
